코스피
바이오/제약:20~30,게임:20,5G:20,IT산업:10~15,스마트폰:10,자동차:8~10,건설/해운업:8,소프트웨어:30~40,2차전지:20,의료장비:20,반도체/장비:10,폐기물:10,기타제조업:8~10,금융/증권:3~8
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
유니드,671,801,848,985,216,116,195,317,236,238,"4,294",https://finance.naver.com/item/main.nhn?code=014830,4.354969574036511,화학,48300,110907
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
SK렌터카,380,218,415,666,170,24,192,139,219,121,"4,279",https://finance.naver.com/item/main.nhn?code=068400,6.377049180327869,도로와철도운송,9050,14191
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
스카이라이프,754,667,694,849,126,186,242,261,136,,"4,213",https://finance.naver.com/item/main.nhn?code=053210,4.944835680751174,방송과엔터테인먼트,8810,17816
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
해성디에스,339,268,270,469,90,117,103,147,125,91,"4,148",https://finance.naver.com/item/main.nhn?code=195870,8.901287553648068,반도체와반도체장비,24400,27411
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
남해화학,281,170,153,,9,27,91,144,78,,"4,079",https://finance.naver.com/item/main.nhn?code=025860,9.781774580335732,화학,8210,8393
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
송원산업,545,543,593,674,140,82,181,162,158,174,"3,828",https://finance.naver.com/item/main.nhn?code=004430,5.671111111111111,화학,15950,28125
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
유진투자증권,714,659,582,,188,82,280,347,166,,"3,826",https://finance.naver.com/item/main.nhn?code=001200,3.619678334910123,증권,3950,10912
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
케이씨,555,761,676,,139,198,169,261,162,,"3,748",https://finance.naver.com/item/main.nhn?code=029460,4.750316856780735,반도체와반도체장비,27650,58206
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
현대차증권,668,681,984,,188,101,331,409,544,,"3,696",https://finance.naver.com/item/main.nhn?code=001500,2.1588785046728973,증권,12600,58363
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대상홀딩스,"1,145","1,329","1,555",,510,216,603,754,695,,"3,694",https://finance.naver.com/item/main.nhn?code=084690,1.3501461988304093,식품,10200,75547
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
DI동일,220,445,486,,133,73,98,193,136,,"3,600",https://finance.naver.com/item/main.nhn?code=001530,6.3268892794376095,"섬유,의류,신발,호화품",146000,230761
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
농심홀딩스,471,411,413,,85,118,216,205,131,,"3,590",https://finance.naver.com/item/main.nhn?code=072710,4.877717391304348,식품,77400,158680
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
하이트진로홀딩스,"1,001","1,035","1,009",,518,353,581,575,677,,"3,493",https://finance.naver.com/item/main.nhn?code=000140,1.429214402618658,음료,15050,105302
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
금호산업,311,423,555,801,167,173,166,182,238,230,"3,326",https://finance.naver.com/item/main.nhn?code=002990,4.075980392156863,건설,9080,22276
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한솔제지,637,"1,207","1,053","1,340",301,279,409,335,189,,"3,296",https://finance.naver.com/item/main.nhn?code=213500,2.64951768488746,종이와목재,13850,52273
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
JW생명과학,238,235,297,370,71,71,92,103,95,,"3,286",https://finance.naver.com/item/main.nhn?code=234080,8.512953367875648,제약,20750,24374
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
현대리바트,507,481,239,414,69,11,148,100,89,76,"3,275",https://finance.naver.com/item/main.nhn?code=079430,7.929782082324455,가구,15950,20114
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한솔테크닉스,305,156,255,360,120,-16,108,114,147,,"3,259",https://finance.naver.com/item/main.nhn?code=004710,6.623983739837398,디스플레이장비및부품,10150,15323
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
이수화학,311,74,94,448,98,-101,15,165,176,91,"3,183",https://finance.naver.com/item/main.nhn?code=005950,7.120805369127517,화학,13200,18537
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
국도화학,565,686,421,,83,110,97,155,97,,"3,138",https://finance.naver.com/item/main.nhn?code=007690,6.748387096774193,화학,54000,80019
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KG케미칼,762,725,"1,180",,391,274,585,651,690,,"3,104",https://finance.naver.com/item/main.nhn?code=001390,1.2087227414330217,화학,23850,197315
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
동부건설,256,318,555,612,143,246,170,132,64,248,"3,076",https://finance.naver.com/item/main.nhn?code=005960,5.009771986970684,건설,13550,27047
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한화3우B,"21,589","18,061","11,257","16,714","3,878","1,148","2,964","5,013","6,362","3,890","3,067",https://finance.naver.com/item/main.nhn?code=00088K,0.16824839541390094,생명보험,28300,1682036
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼양패키징,427,350,416,510,166,83,40,162,244,60,"3,020",https://finance.naver.com/item/main.nhn?code=272550,5.968379446640316,포장재,21250,35604
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한국철강,461,254,122,440,85,-19,100,133,89,119,"3,012",https://finance.naver.com/item/main.nhn?code=104700,6.829931972789115,철강,6540,9575
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
애경유화,751,520,469,578,183,60,131,114,191,142,"2,864",https://finance.naver.com/item/main.nhn?code=161000,4.955017301038063,화학,8940,18042
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
휴비스,266,344,49,382,37,-20,62,152,109,60,"2,843",https://finance.naver.com/item/main.nhn?code=079980,7.422976501305483,"섬유,의류,신발,호화품",8240,11100
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대한제분,362,328,235,,64,9,111,108,47,,"2,805",https://finance.naver.com/item/main.nhn?code=001130,7.923728813559322,식품,166000,209497
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
코오롱,"1,090","1,050","1,245",,344,369,887,531,556,,"2,753",https://finance.naver.com/item/main.nhn?code=002020,1.0459726443768997,화학,21800,208418
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
선진,547,348,401,,113,69,197,300,191,,"2,687",https://finance.naver.com/item/main.nhn?code=136490,2.93020719738277,식품,11300,38563
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼성전기우,"3,062","11,499","7,340","8,202","1,802","1,661","1,646",960,"3,025","2,592","2,677",https://finance.naver.com/item/main.nhn?code=009155,0.3255502857837772,전자장비와기기,178000,5467665
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KPX케미칼,300,239,484,524,143,145,124,107,146,148,"2,657",https://finance.naver.com/item/main.nhn?code=025000,5.060952380952381,화학,54900,108477
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KISCO홀딩스,974,657,576,,178,59,173,323,190,,"2,624",https://finance.naver.com/item/main.nhn?code=001940,2.8708971553610505,철강,14200,49461
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대한제강,471,46,420,845,60,87,94,221,230,303,"2,563",https://finance.naver.com/item/main.nhn?code=084010,3.0224056603773586,철강,10400,34409
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KPX홀딩스,364,338,643,,186,172,168,154,188,,"2,552",https://finance.naver.com/item/main.nhn?code=092230,3.7529411764705882,화학,60400,160940
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
SK케미칼우,-92,457,803,"1,668",271,191,80,176,523,506,"2,538",https://finance.naver.com/item/main.nhn?code=28513K,1.9750972762645915,화학,392500,1987243
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
계룡건설,"1,150","1,537","1,359",,298,401,246,437,508,,"2,501",https://finance.naver.com/item/main.nhn?code=013580,1.5749370277078085,건설,28000,177784
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
샘표식품,203,215,310,,106,46,106,155,160,,"2,403",https://finance.naver.com/item/main.nhn?code=248170,4.283422459893048,식품,52600,122799
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
CJ제일제당 우,"7,766","8,327","8,969","13,966","2,727","2,698","2,759","3,849","4,021","3,256","2,223",https://finance.naver.com/item/main.nhn?code=097955,0.16010082823190494,항공화물운송과물류,381000,23797503
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
LG우,"21,858","18,213","10,241","20,851","3,554",-656,"6,077","3,593","7,671","5,483","2,218",https://finance.naver.com/item/main.nhn?code=003555,0.09717840869260427,복합기업,87500,9004057
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
부국증권,473,373,360,,83,60,155,197,235,,"2,209",https://finance.naver.com/item/main.nhn?code=001270,2.8248081841432224,증권,21300,75403
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
동성코퍼레이션,37,78,518,,121,75,176,171,212,,"2,175",https://finance.naver.com/item/main.nhn?code=102260,2.9194630872483223,화학,4945,16938
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
신세계 I&C,155,149,185,300,31,64,59,74,72,90,"2,159",https://finance.naver.com/item/main.nhn?code=035510,7.31864406779661,IT서비스,125500,171479
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
HDC현대EP,415,144,341,,95,34,82,93,100,,"2,112",https://finance.naver.com/item/main.nhn?code=089470,5.770491803278689,자동차부품,6620,11472
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대한제당,165,327,295,,108,77,73,64,155,,"2,059",https://finance.naver.com/item/main.nhn?code=001790,5.29305912596401,식품,22950,43358
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼성물산우B,"8,813","11,039","8,668","8,746","2,163","3,247","1,470","2,381","2,155","2,767","2,042",https://finance.naver.com/item/main.nhn?code=02826K,0.23275960332839393,복합기업,138000,5928863
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대림산업우,"5,459","8,454","11,301","12,211","2,230","3,685","2,902","3,071","2,496","3,774","2,022",https://finance.naver.com/item/main.nhn?code=000215,0.16515559911786326,건설,83000,5025563
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
동양물산,-19,-54,137,,4,-1,71,141,91,,"1,985",https://finance.naver.com/item/main.nhn?code=002900,4.913366336633663,기계,1575,3205
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
노루페인트,278,227,292,,115,-6,52,113,120,,"1,982",https://finance.naver.com/item/main.nhn?code=090350,5.21578947368421,건축자재,9910,19000
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
DB금융투자,224,864,874,,135,138,45,326,410,,"1,976",https://finance.naver.com/item/main.nhn?code=016610,1.8981748318924112,증권,4655,24523
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한라,"1,495",599,677,"1,122",245,338,211,291,321,320,"1,905",https://finance.naver.com/item/main.nhn?code=014790,1.6666666666666667,건설,4900,29400
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
삼양통상,302,321,494,,143,160,94,156,152,,"1,881",https://finance.naver.com/item/main.nhn?code=002170,3.5093283582089554,"섬유,의류,신발,호화품",62700,178666
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
미원홀딩스,92,36,78,,21,20,51,58,64,,"1,793",https://finance.naver.com/item/main.nhn?code=107590,7.7956521739130435,화학,77300,99157
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
팜스코,417,237,202,,131,-54,122,157,31,,"1,774",https://finance.naver.com/item/main.nhn?code=036580,4.295399515738499,식품,4830,11244
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
금호석유우,"2,626","5,546","3,678","6,739",687,159,"1,331","1,201","2,138","2,100","1,675",https://finance.naver.com/item/main.nhn?code=011785,0.24741506646971936,화학,145000,5860597
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
NH투자증권우,"4,592","5,401","5,754","8,353","1,174",684,538,"2,963","3,537","1,738","1,653",https://finance.naver.com/item/main.nhn?code=005945,0.18835460346399271,증권,11300,599932
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대동공업,172,52,245,,75,-166,163,265,58,,"1,618",https://finance.naver.com/item/main.nhn?code=000490,2.496913580246914,기계,6820,27313
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
깨끗한나라,-253,-292,51,,55,104,187,176,100,,"1,605",https://finance.naver.com/item/main.nhn?code=004540,2.6012965964343597,종이와목재,4310,16568
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
DB,38,16,185,,45,34,78,86,42,,"1,601",https://finance.naver.com/item/main.nhn?code=012030,5.843065693430657,IT서비스,796,1362
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한전산업,187,147,215,,94,-60,80,97,94,,"1,553",https://finance.naver.com/item/main.nhn?code=130660,4.301939058171745,전기유틸리티,4765,11076
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
화성산업,590,671,296,,63,136,232,123,22,,"1,550",https://finance.naver.com/item/main.nhn?code=002460,3.087649402390438,건설,12450,40321
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
사조대림,554,363,496,,227,135,90,98,243,,"1,494",https://finance.naver.com/item/main.nhn?code=003960,2.602787456445993,식품,16300,62625
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한창제지,175,117,109,,33,25,31,37,58,,"1,486",https://finance.naver.com/item/main.nhn?code=009460,8.845238095238095,포장재,2490,2815
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
노루홀딩스,173,102,250,,119,-7,41,87,147,,"1,455",https://finance.naver.com/item/main.nhn?code=000320,3.9754098360655736,건축자재,10950,27544
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
샘표,180,197,295,,102,41,102,153,159,,"1,409",https://finance.naver.com/item/main.nhn?code=007540,2.552536231884058,식품,49000,191965
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
미원화학,136,86,155,,51,32,45,53,47,,"1,361",https://finance.naver.com/item/main.nhn?code=134380,7.051813471502591,화학,61900,87778
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
사조동아원,293,248,125,,21,17,40,57,38,,"1,351",https://finance.naver.com/item/main.nhn?code=008040,7.5055555555555555,식품,957,1275
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
동일고무벨트,67,121,144,,31,42,69,41,6,,"1,346",https://finance.naver.com/item/main.nhn?code=163560,8.74025974025974,자동차부품,9860,11281
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
디와이파워,336,358,259,,78,-12,78,95,72,,"1,314",https://finance.naver.com/item/main.nhn?code=210540,4.030674846625767,기계,11900,29523
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
에이플러스에셋,165,197,209,,78,62,73,47,61,,"1,255",https://finance.naver.com/item/main.nhn?code=244920,5.20746887966805,손해보험,5550,10657
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한진중공업홀딩스,-618,277,384,,23,190,244,73,47,,"1,248",https://finance.naver.com/item/main.nhn?code=003480,2.57319587628866,가스유틸리티,4225,16419
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
NPC,167,149,198,,65,-4,68,42,53,,"1,204",https://finance.naver.com/item/main.nhn?code=004250,5.548387096774194,화학,3280,5911
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
S&TC,192,-19,175,,70,18,61,75,71,,"1,175",https://finance.naver.com/item/main.nhn?code=100840,4.257246376811594,기계,15650,36760
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
한양증권,61,56,296,,81,66,135,143,246,,"1,174",https://finance.naver.com/item/main.nhn?code=001750,1.6819484240687679,증권,9220,54817
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
이건산업,160,237,96,,7,-1,40,34,37,,"1,172",https://finance.naver.com/item/main.nhn?code=008250,7.918918918918919,건축자재,10700,13511
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
황금에스티,275,240,188,,45,37,40,44,74,,"1,131",https://finance.naver.com/item/main.nhn?code=032560,5.385714285714286,비철금속,8080,15002
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KCTC,116,150,190,,51,23,36,55,54,,"1,125",https://finance.naver.com/item/main.nhn?code=009070,5.829015544041451,항공화물운송과물류,3750,6433
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
미창석유,136,126,175,,36,51,51,56,44,,"1,119",https://finance.naver.com/item/main.nhn?code=003650,5.567164179104478,석유와가스,64300,115498
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
시디즈,-2,43,86,,28,16,43,59,45,,"1,110",https://finance.naver.com/item/main.nhn?code=134790,5.663265306122449,가구,55500,98000
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
녹십자홀딩스2우,"1,120",493,304,,361,-203,56,105,517,,"1,074",https://finance.naver.com/item/main.nhn?code=005257,1.1880530973451326,제약,41500,349310
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
포스코강판,244,178,100,,56,8,34,34,55,,"1,044",https://finance.naver.com/item/main.nhn?code=058430,6.365853658536586,비철금속,17400,27333
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
세하,7,100,141,274,39,45,54,71,59,,"1,036",https://finance.naver.com/item/main.nhn?code=027970,4.228571428571429,포장재,1800,4256
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
현대코퍼레이션홀딩스,87,79,93,117,29,16,29,29,30,29,"1,024",https://finance.naver.com/item/main.nhn?code=227840,8.752136752136753,식품과기본식료품소매,11250,12854
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
DSR,139,99,107,,28,27,32,38,24,,"1,000",https://finance.naver.com/item/main.nhn?code=155660,8.0,비철금속,6250,7812
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
대창단조,189,139,187,,44,35,60,50,46,,991,https://finance.naver.com/item/main.nhn?code=015230,4.764423076923077,기계,6940,14566
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KTcs,101,125,113,,33,5,35,62,49,,945,https://finance.naver.com/item/main.nhn?code=058850,4.871134020618556,상업서비스와공급품,2215,4547
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
사조오양,242,125,226,,84,71,51,65,115,,927,https://finance.naver.com/item/main.nhn?code=006090,3.00974025974026,식품,9840,32693
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
가온전선,79,52,71,,14,16,32,54,29,,907,https://finance.naver.com/item/main.nhn?code=000500,5.928104575163399,전기장비,21800,36773
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
KTis,111,90,138,,28,30,65,38,33,,896,https://finance.naver.com/item/main.nhn?code=058860,4.9502762430939224,상업서비스와공급품,2575,5201
,2017.12,2018.12,2019.12,2020.12(E),2019.09,2019.12,2020.03,2020.06,2020.09,2020.12(E),시가총액,링크,PER,분야,현재주가,목표주가
동성화학,82,68,253,273,87,51,90,51,71,53,867,https://finance.naver.com/item/main.nhn?code=005190,3.271698113207547,화학,16250,49668
